id,x,y,deg
194_105,s3.480097376240774910477592,s4.041450467656783238584409,s67.91603750079508472481
194_106,s7.988068208737077199173642,s7.693202242331780602014262,s60.88657508353929870282
194_107,s4.647944307114331480422337,s4.571575422002835723566655,s67.28964012812980399758
194_108,s2.318665203023648920945567,s5.654163247840358225523136,s67.90854120211486133485
194_109,s6.055389504067446020447436,s4.636905391899351287865990,s247.86524566051787132892
194_110,s3.731395902482130219612161,s7.864364486731785512775071,s253.12071276416361342854
194_111,s1.142131355037247767415087,s0.7873025552086218436684368,s68.05355256289277576798
194_112,s6.049893098045497717878715,s0.8092503579438994773764533,s239.05135798770118071843
194_113,s3.722498449902975129888017,s2.490624542595960593991911,s248.45727375818387372419
194_114,s5.828107811077457563772254,s6.180831474493927042477167,s67.34707317905758827692
194_115,s5.807865247042806739140469,s4.028622805730548884486664,s68.23443927028233702003
194_116,s4.653679072196098993171674,s5.111766483381595542800156,s67.91283884196911913023
194_117,s4.690177107946525304539132,s7.816601395852463064670689,s66.53416204836264569167
194_118,s1.140254092737377764684858,s6.171774295666340131803943,s67.45344375949491677602
194_119,s2.314515977063897825171044,s5.114862522114842904206741,s67.61713316944837970368
194_120,s0.2177743166000795033229241,s5.707611764825640502537951,s247.84104955324596630817
194_121,s6.041293271475799044038861,s1.403935898778618322208927,s247.81175610166610567831
194_122,s0.2173353262085533891706690,s3.551619243281585885324177,s248.32657255543244900764
194_123,s5.822948783851201159581623,s5.643953651720117847566728,s67.92916629610908785253
194_124,s6.967618547470542229277917,s2.947668789454478290202477,s67.92161591738329207146
194_125,s7.854451438262374572122573,s6.684547850643117648807544,s47.76450192851427800633
194_126,s7.132385985032153046359020,s1.093413586145999980155062,s259.80253804500307523995
194_127,s5.796520472237147835869731,s1.334026905383932958812598,s67.75977349522997883469
194_128,s4.889800819567140307809531,s4.102373639890790172885954,s248.08521838993578967347
194_129,s3.479992839656812282619186,s4.581644147674592416521943,s68.52302009060122145456
194_130,s1.141551762735379181176073,s1.328016514825970897603129,s68.70026588159328184702
194_131,s0.2218433256204277637002755,s0.8598954741131678363883870,s248.02729329373755717825
194_132,s2.308706942179281817198043,s0.8078352636325920196712856,s68.24144148268356957487
194_133,s6.989352462115906851437338,s5.640700637263017842373419,s66.50024564372574786830
194_134,s7.991606319298506235294723,s4.109737765709076563230589,s124.47887136693600496073
194_135,s1.392723739616570231294160,s1.414553033345911420701358,s248.46063980135045312636
194_136,s5.682036519069376693993806,s0.3462088516648252482239521,s260.41738296437279132078
194_137,s1.143376143126971101738006,s6.712625787654053195649335,s68.31244513518208805181
194_138,s4.640407973728236756484183,s1.879777710567643129235978,s67.71343607878691273072
194_139,s1.401903340965598858115101,s6.800373346066978468320290,s248.17993792372942607471
194_140,s6.971744817105368783947790,s4.567050446824644628504785,s68.24751783371652891219
194_141,s3.722218208591460791389778,s1.953765091494319506523864,s247.85974167483163910219
194_142,s6.092715337651737327673603,s7.343327202868342805106348,s245.90361682125421793899
194_143,s2.306404035370971898365581,s1.886285132958609173947512,s68.48809382007027579675
194_144,s3.475785014642544380137863,s2.963807517659601870668467,s68.01841489422929498687
194_145,s3.724140615565796385594653,s3.569384558936338982842330,s247.82802946092965612479
194_146,s2.562941313154925518313239,s7.340957955375713650471384,s248.38720691199023349327
194_147,s2.308560194597208459667852,s1.347515499909543909169359,s68.46608457313635653918
194_148,s6.070278624045328953308894,s5.716891073871794353270566,s247.87332120619930719840
194_149,s7.989219562378866630320115,s0.6797711089599732204195623,s79.87081200871523378737
194_150,s2.553893522892294103231086,s2.493565206854132079786408,s248.00627192307160839846
194_151,s2.565498005041598398184637,s6.263963011292118892576144,s248.15377173868023419345
194_152,s0.2188298702807603921049183,s7.324627542107032567651198,s248.80582011681940457493
194_153,s4.886894865485129364102516,s3.024893047759050928925047,s248.25068561590660465299
194_154,s4.630538002513289489241372,s1.338271695935344281580988,s67.03605587904314688785
194_155,s5.778717589965866692755210,s0.7715174363585832314127102,s64.40289931688442948143
194_156,s7.985692540073421246974800,s2.811925409332711369139815,s69.36352018290676824108
194_157,s0.2211985980889181466776445,s1.397126052050663043072559,s248.49155433577357143804
194_158,s7.007659764514489901210184,s6.722909041477833014366553,s68.47191314898805103439
194_159,s6.051532745085913881828418,s3.019100213572525373679524,s248.20151289976524822123
194_160,s1.392335292453434590509979,s4.647308011872232233219117,s247.83631693130610074149
194_161,s0.2164202804822080552316399,s6.243420613043376461830129,s248.81287384199174539390
194_162,s4.643578053560423820871363,s2.419591307203150176213356,s68.12024670878656706918
194_163,s1.399348070278214229893827,s6.263319967019556084591262,s247.65409268393318598100
194_164,s4.643134195250305293070606,s4.035203887415227285080958,s68.05398432642004991067
194_165,s3.735194163532565131568099,s6.804330062453467464675285,s246.91487123481419985183
194_166,s3.728206307907818371722849,s5.182625452949270204726140,s248.75159190871090686414
194_167,s1.389983142205574207254854,s4.108157292537563713342650,s248.06900260978125061229
194_168,s4.919158946823954555924708,s7.340814331826967881599466,s246.04580341100404439203
194_169,s3.716517201743395515673501,s1.411328036337850374297249,s247.71535815464449115098
194_170,s4.652901091330791235317544,s5.652371218311694946146623,s68.67688835049659701326
194_171,s4.899278479189263589337376,s5.179239763657966527912504,s248.11604952432867321477
194_172,s0.2174141243945722772785939,s0.3231286689645983438317966,s247.40309708066035909724
194_173,s3.721846286172882104430431,s3.030151443217486801021878,s248.09069822415040107444
194_174,s1.390491180327866118734630,s1.953195684779982659251314,s248.41313589189007871028
194_175,s1.134573786244727544739869,s4.557849779708294410907157,s68.25689342205066623137
194_176,s1.395953078717838339761079,s5.185932437870339521808339,s247.79270221750800828886
194_177,s4.885833221472281646487718,s1.949390674678208598038887,s247.65357749957752275805
194_178,s4.642758724054047660698933,s2.959047494052636947904683,s68.46287735032626642351
194_179,s0.2152973480115828333675475,s5.168541391679961219794724,s248.04120972518069265789
194_180,s5.806024346327060849361312,s2.412243067167075210212515,s67.93169998785913321626
194_181,s4.880316543456758521811651,s1.411143550641048438414159,s247.56614772506429744681
194_182,s2.558140845137918677375058,s1.416339672288280008310758,s248.09183274444444577966
194_183,s3.730635643244847240127506,s6.260518981569758523730477,s248.47520530581437014916
194_184,s2.561494882884730846613907,s4.108532247099287745739890,s248.61000199685224743007
194_185,s7.015329462604660523427203,s7.834309995476636665238067,s67.02453008406484968873
194_186,s3.728992547426674299607247,s5.724480591541220683339539,s247.52281373863479529973
194_187,s6.968035419382263239896329,s3.487935622388109444178706,s68.49621254605301601259
194_188,s1.144773093809579363526159,s7.249631815354704847133074,s67.76808318518419582688
194_189,s3.729991249065725712638756,s4.645632953567090541295881,s248.10577113304611884814
194_190,s3.481408842813075808082121,s5.659043560067471926324712,s68.14950303283308130631
194_191,s4.663694504737265496603879,s7.271277012450564052779817,s65.68944691563035576110
194_192,s0.2179076454080324351155590,s2.475880664447158699298749,s247.85721864381991963455
194_193,s7.003059892677245205857321,s6.180425476665965299094299,s67.00485834016308217542
195_0,s4.056140636696764999235701,s5.938576171848890991553152,s338.16443149570818604843
195_1,s7.285051358246888973585482,s1.181721537449044981085768,s336.38843321801869024057
195_2,s4.119864891033698380761217,s6.852067022903499175766336,s157.82646743952113865817
195_3,s2.485451290769786674531736,s8.012236800299349134122510,s158.55182704995559106464
195_4,s1.929014725264028834685382,s0.9887241789761962157733835,s157.44817658599913556827
195_5,s7.371216427271377646862513,s2.090000461143445246585840,s155.97161110177444243163
195_6,s5.754439462691193476622038,s4.462244109453611870590234,s157.74419765162497242272
195_7,s3.516699004135564947650539,s5.939880886452050802615571,s338.53429199339507249533
195_8,s1.327925709866075203741440,s1.241263852023019977874780,s337.00622837404239362513
195_9,s5.130961111522737443555806,s2.374174295155391046934707,s337.88311424046150932554
195_10,s3.352974155607258847779766,s0.7048993928518325138619866,s215.52330652959062717855
195_11,s2.520519754614462823725928,s4.468687433766434290987232,s158.29602900701274847961
195_12,s5.738504294188707702553943,s6.844702377381630460702514,s158.12817294392766598321
195_13,s7.893524790708564445154250,s4.455253167241434297532862,s162.62648020150436423137
195_14,s1.887981660931309577737770,s7.096517030350286522731069,s338.52286627399598728516
195_15,s5.127787011092924997074160,s1.211999241150008516269772,s336.17856037260594348481
195_16,s4.591817703161876939596504,s7.093420083658688839105004,s338.54606666379095258890
195_17,s7.303546812024375102469113,s3.525571409749397072410250,s337.52810454789732830250
195_18,s4.952822840837329253397174,s0.7742808170000087034941630,s284.37319621643609934836
195_19,s0.3436244925255608894181608,s0.7854368406392837833459978,s169.05357728341391521099
195_20,s6.279259088376466763382293,s6.838717126201349082596459,s158.19080205919203763187
195_21,s2.443978690262788797117802,s3.546483522375768736226292,s337.75955440160691978235
195_22,s1.898985194781922373006035,s5.940687880974528971037989,s338.25334906577245419612
195_23,s2.006112980610030501662614,s5.681651739059952624283856,s158.06065213727038099023
195_24,s4.596016223061125444932790,s1.219397463383493465138108,s338.54667718063228676328
195_25,s2.506878222704079659006713,s3.302609323683040804143580,s157.90771104959821968805
195_26,s6.823217493758680291849252,s3.276174140084820281586164,s157.64351442833117289410
195_27,s6.746031634944295024201200,s2.361613566897808788763726,s337.73371201807526631455
195_28,s0.7300582863636151933784140,s1.291611947992693470801479,s329.03946966576563681883
195_29,s6.749954496318695864626256,s1.191161419778300106517480,s338.21285716655279429688
195_30,s1.419412794305679023705978,s2.159159599779704515843873,s157.36866750286162641714
195_31,s4.657875913042081926079389,s6.851411524515063317724313,s158.33290362767047554371
195_32,s4.106666918326257446074909,s8.013978841809354207582459,s158.62739642776887194486
195_33,s0.9074448385083663961129667,s4.488246636641598278292325,s156.90493678631037255400
195_34,s0.3241734613864745835914166,s5.670819431286421963092254,s156.09471261675980713335
195_35,s7.899998581446628384084521,s2.085639571420672543346933,s159.37108997284303768538
195_36,s5.678401266909582212099671,s3.530951877478272349326170,s337.57700192037395936495
195_37,s4.654367193633563960354114,s8.011051219613784284696222,s157.32886485750714200549
195_38,s6.208250115079678257490526,s2.364701311592943302531366,s337.99652122274574139738
195_39,s5.746476831212719890080620,s3.285593402407636487981040,s157.40007675848460166890
195_40,s1.407906299523899346319220,s8.012444457602444834137270,s158.12038764011208513693
195_41,s5.732309650322926523956972,s8.009134393287127689481554,s158.65129632461821529432
195_42,s4.095286644619830048981292,s0.2066360580435756243508457,s35.21913812101490748319
195_43,s6.824223538691772442077362,s6.824008311888902195833157,s157.73051078628077448229
195_44,s5.197739605379313312086081,s6.849721544027266186443542,s158.21073819626280965167
195_45,s1.355749102311229032599309,s5.944419011529586047916205,s337.93620407239927772025
195_46,s6.291509512446282115868521,s4.460510100820306724754251,s158.26523720585828414187
195_47,s1.983345444036238705183709,s4.469965625412469026618740,s157.81196166336440001032
195_48,s6.207487282277443559600296,s7.092527277044358896921533,s338.04461852971917323885
195_49,s6.757816256467471170462534,s5.913924030203444551525820,s337.51818525157909789414
195_50,s4.051219964233033448300727,s2.377600024555721679488712,s338.17729069057691049238
195_51,s4.700510397587056080525543,s5.681146133519307854755748,s158.34581703924891371571
195_52,s7.311993178322616733255752,s5.896248782290924182928104,s337.44366954421070659009
195_53,s6.283397815031332801273463,s3.280861041138567260763013,s157.96908940227626771957
195_54,s2.437532024948195363675909,s5.938059451173378504687874,s337.92133609506231550768
195_55,s3.577177763203168351696830,s2.137916566672781837031890,s158.31444293386243771238
195_56,s2.628148419734814451343583,s0.9387039707862542590603951,s158.67671572329345508479
195_57,s3.085144747209281008497974,s5.677342904971191232597186,s158.22191823537650634535
